track_id,artist_id,album_id,path,duration,mood/theme
6610,787,1009,10/6610.mp3,234.3,{'melodic'}
6611,787,1009,11/6611.mp3,322.2,{'melodic'}
6719,937,1020,19/6719.mp3,190.2,{'relaxing'}
6720,937,1020,20/6720.mp3,132.4,{'relaxing'}
6721,937,1020,21/6721.mp3,151.6,{'relaxing'}
6722,937,1020,22/6722.mp3,177.2,{'relaxing'}
6723,937,1020,23/6723.mp3,213.8,{'relaxing'}
6724,937,1020,24/6724.mp3,155.5,{'relaxing'}
6725,937,1020,25/6725.mp3,231.5,{'relaxing'}
6726,937,1020,26/6726.mp3,186.0,{'relaxing'}
6727,937,1020,27/6727.mp3,160.4,{'relaxing'}
6728,937,1020,28/6728.mp3,240.6,{'relaxing'}
6729,937,1020,29/6729.mp3,210.6,{'relaxing'}
6730,937,1020,30/6730.mp3,206.6,{'relaxing'}
6731,937,1020,31/6731.mp3,171.6,{'relaxing'}
6732,937,1020,32/6732.mp3,189.8,{'relaxing'}
7358,937,1110,58/7358.mp3,240.6,{'relaxing'}
7359,937,1110,59/7359.mp3,225.8,{'relaxing'}
7360,937,1110,60/7360.mp3,232.6,{'relaxing'}
7361,937,1110,61/7361.mp3,168.4,{'relaxing'}
7362,937,1110,62/7362.mp3,237.4,{'relaxing'}
7363,937,1110,63/7363.mp3,237.7,{'relaxing'}
7364,937,1110,64/7364.mp3,145.4,{'relaxing'}
7391,1064,1115,91/7391.mp3,188.1,{'emotional'}
7394,1064,1115,94/7394.mp3,150.7,{'melancholic'}
7395,1064,1115,95/7395.mp3,109.9,{'love'}
7396,1064,1115,96/7396.mp3,230.4,{'drama'}
7397,1064,1115,97/7397.mp3,86.5,{'adventure'}
7400,1064,1115,00/7400.mp3,146.1,{'drama'}
7401,1064,1115,01/7401.mp3,132.1,{'drama'}
9592,209,1434,92/9592.mp3,223.1,{'melodic'}
9830,1491,1465,30/9830.mp3,212.2,{'heavy'}
9831,1491,1465,31/9831.mp3,379.0,{'heavy'}
9832,1491,1465,32/9832.mp3,297.7,{'heavy'}
9833,1491,1465,33/9833.mp3,320.0,{'heavy'}
9834,1491,1465,34/9834.mp3,109.4,{'heavy'}
9835,1491,1465,35/9835.mp3,250.2,{'heavy'}
9836,1491,1465,36/9836.mp3,505.2,{'heavy'}
9837,1491,1465,37/9837.mp3,333.9,{'heavy'}
9838,1491,1465,38/9838.mp3,362.0,{'heavy'}
9839,1491,1465,39/9839.mp3,350.5,{'heavy'}
11006,1619,1628,06/11006.mp3,361.7,{'dark'}
11745,696,1741,45/11745.mp3,261.4,{'cool'}
11747,696,1741,47/11747.mp3,97.3,{'cool'}
11750,696,1741,50/11750.mp3,105.2,{'cool'}
11751,696,1741,51/11751.mp3,279.0,{'cool'}
11756,696,1741,56/11756.mp3,509.4,{'cool'}
11760,696,1741,60/11760.mp3,124.5,{'cool'}
11765,696,1741,65/11765.mp3,121.5,{'cool'}
11767,696,1741,67/11767.mp3,227.2,{'cool'}
11771,696,1741,71/11771.mp3,127.1,{'cool'}
11773,696,1741,73/11773.mp3,122.6,{'cool'}
11839,1780,1749,39/11839.mp3,212.2,"{'calm', 'relaxing', 'melodic', 'soft'}"
11840,1780,1749,40/11840.mp3,178.8,"{'calm', 'relaxing', 'melodic', 'soft'}"
11841,1780,1749,41/11841.mp3,120.4,"{'calm', 'relaxing', 'melodic', 'soft'}"
11842,1780,1749,42/11842.mp3,91.9,"{'calm', 'relaxing', 'melodic', 'soft'}"
11843,1780,1749,43/11843.mp3,97.0,"{'calm', 'relaxing', 'melodic', 'soft'}"
11844,1780,1749,44/11844.mp3,102.3,"{'calm', 'relaxing', 'melodic', 'soft'}"
11845,1780,1749,45/11845.mp3,204.9,"{'calm', 'relaxing', 'melodic', 'soft'}"
12099,1822,1781,99/12099.mp3,273.1,"{'heavy', 'energetic'}"
12100,1822,1781,00/12100.mp3,198.3,"{'heavy', 'energetic'}"
12101,1822,1781,01/12101.mp3,237.4,"{'heavy', 'energetic'}"
12102,1822,1781,02/12102.mp3,202.5,"{'heavy', 'energetic'}"
12303,1858,1820,03/12303.mp3,331.9,{'retro'}
12675,1885,1858,75/12675.mp3,330.0,{'melodic'}
13398,1968,1938,98/13398.mp3,175.0,"{'ballad', 'melodic'}"
13400,1968,1938,00/13400.mp3,204.9,{'ballad'}
13823,2023,1979,23/13823.mp3,88.5,{'dark'}
13824,2023,1979,24/13824.mp3,261.7,{'dark'}
13825,2023,1979,25/13825.mp3,231.6,{'dark'}
13826,2023,1979,26/13826.mp3,270.5,{'dark'}
13827,2023,1979,27/13827.mp3,230.2,{'dark'}
14013,2054,2007,13/14013.mp3,263.7,{'relaxing'}
14014,2054,2007,14/14014.mp3,221.4,{'relaxing'}
14015,2054,2007,15/14015.mp3,162.5,{'relaxing'}
14016,2054,2007,16/14016.mp3,245.7,{'relaxing'}
14017,2054,2007,17/14017.mp3,207.4,{'relaxing'}
14018,2054,2007,18/14018.mp3,155.8,{'relaxing'}
14019,2054,2007,19/14019.mp3,154.5,{'relaxing'}
14020,2054,2007,20/14020.mp3,183.1,{'relaxing'}
14021,2054,2007,21/14021.mp3,240.1,{'relaxing'}
14022,2054,2007,22/14022.mp3,299.5,{'relaxing'}
14023,2054,2007,23/14023.mp3,127.8,{'relaxing'}
14024,2054,2007,24/14024.mp3,171.4,{'relaxing'}
14025,2054,2007,25/14025.mp3,126.0,{'relaxing'}
14026,2054,2007,26/14026.mp3,169.7,{'relaxing'}
14027,2054,2007,27/14027.mp3,155.9,{'relaxing'}
14028,2054,2007,28/14028.mp3,151.9,{'relaxing'}
15159,2208,2161,59/15159.mp3,277.1,{'ballad'}
15160,2208,2161,60/15160.mp3,267.2,"{'ballad', 'advertising'}"
15161,2208,2161,61/15161.mp3,374.7,"{'ballad', 'emotional'}"
15164,2208,2162,64/15164.mp3,280.2,{'epic'}
15166,2208,2162,66/15166.mp3,329.8,{'emotional'}
15167,2208,2162,67/15167.mp3,246.6,{'emotional'}
15169,2208,2162,69/15169.mp3,147.3,{'emotional'}
15171,2208,2162,71/15171.mp3,319.7,{'emotional'}
15963,2317,2261,63/15963.mp3,306.6,{'calm'}
15966,2317,2261,66/15966.mp3,336.6,{'calm'}
15998,2324,2269,98/15998.mp3,241.4,"{'adventure', 'epic', 'action', 'dramatic'}"
15999,2324,2269,99/15999.mp3,133.6,"{'powerful', 'emotional', 'upbeat', 'epic'}"
16000,2324,2269,00/16000.mp3,162.7,"{'powerful', 'epic', 'upbeat', 'dramatic'}"
16038,2323,2275,38/16038.mp3,190.0,"{'dark', 'epic', 'dramatic', 'powerful'}"
16039,2323,2275,39/16039.mp3,178.7,"{'powerful', 'inspiring', 'upbeat', 'uplifting', 'epic', 'dramatic'}"
16040,2323,2275,40/16040.mp3,185.4,"{'inspiring', 'uplifting', 'soundscape', 'epic'}"
16041,2323,2275,41/16041.mp3,240.0,"{'powerful', 'upbeat', 'emotional', 'uplifting', 'epic'}"
16092,2320,2284,92/16092.mp3,293.3,{'heavy'}
16096,2320,2284,96/16096.mp3,400.1,{'heavy'}
16101,2320,2284,01/16101.mp3,374.9,{'heavy'}
16658,2455,2368,58/16658.mp3,191.8,"{'powerful', 'inspiring', 'uplifting', 'epic'}"
16659,2455,2368,59/16659.mp3,321.0,"{'powerful', 'inspiring', 'uplifting', 'epic'}"
16660,2455,2368,60/16660.mp3,282.7,"{'powerful', 'inspiring', 'uplifting', 'action', 'epic'}"
16661,2455,2368,61/16661.mp3,313.2,"{'melancholic', 'inspiring', 'emotional'}"
16662,2455,2368,62/16662.mp3,188.0,"{'powerful', 'uplifting', 'action', 'epic'}"
16663,2455,2368,63/16663.mp3,276.4,"{'powerful', 'uplifting', 'action', 'epic'}"
16664,2455,2368,64/16664.mp3,266.1,"{'powerful', 'inspiring', 'uplifting', 'action', 'epic'}"
16665,2455,2368,65/16665.mp3,320.9,"{'powerful', 'inspiring', 'uplifting', 'action', 'epic'}"
17146,2511,2428,46/17146.mp3,99.2,{'dark'}
17148,2511,2428,48/17148.mp3,73.5,{'calm'}
17152,2511,2428,52/17152.mp3,86.4,{'dark'}
17155,2511,2428,55/17155.mp3,130.0,"{'calm', 'slow'}"
17156,2511,2428,56/17156.mp3,86.5,{'calm'}
17490,2449,2470,90/17490.mp3,233.7,{'energetic'}
17491,2449,2470,91/17491.mp3,178.7,{'energetic'}
17492,2449,2470,92/17492.mp3,176.5,{'energetic'}
17493,2449,2470,93/17493.mp3,140.1,{'energetic'}
17494,2449,2470,94/17494.mp3,136.4,{'energetic'}
17621,2621,2488,21/17621.mp3,523.4,{'deep'}
17623,2621,2488,23/17623.mp3,1022.1,{'deep'}
17778,2656,2509,78/17778.mp3,254.9,{'love'}
18229,2741,2572,29/18229.mp3,285.0,{'inspiring'}
18230,2741,2572,30/18230.mp3,270.0,{'soft'}
18231,2741,2572,31/18231.mp3,265.0,"{'relaxing', 'slow'}"
18232,2741,2572,32/18232.mp3,330.4,"{'relaxing', 'soft'}"
18233,2741,2572,33/18233.mp3,241.7,{'relaxing'}
18234,2741,2572,34/18234.mp3,320.0,"{'relaxing', 'soft'}"
18235,2741,2572,35/18235.mp3,251.9,{'background'}
18236,2741,2572,36/18236.mp3,365.0,{'relaxing'}
18243,2741,2572,43/18243.mp3,172.5,"{'relaxing', 'soft'}"
18851,2816,2659,51/18851.mp3,329.7,{'melodic'}
19199,2831,2700,99/19199.mp3,264.1,"{'space', 'meditative'}"
19202,2831,2700,02/19202.mp3,310.9,"{'space', 'meditative'}"
19203,2831,2700,03/19203.mp3,254.8,"{'space', 'meditative'}"
19205,2831,2700,05/19205.mp3,273.3,"{'space', 'meditative'}"
19234,2854,2704,34/19234.mp3,248.2,{'melodic'}
19235,2854,2704,35/19235.mp3,315.1,{'melodic'}
19236,2854,2704,36/19236.mp3,243.0,{'melodic'}
19237,2854,2704,37/19237.mp3,312.5,{'melodic'}
19238,2854,2704,38/19238.mp3,389.1,{'melodic'}
19239,2854,2704,39/19239.mp3,285.3,{'melodic'}
19240,2854,2704,40/19240.mp3,223.7,{'melodic'}
20530,3039,2882,30/20530.mp3,232.5,{'fun'}
20531,3039,2882,31/20531.mp3,179.9,{'fun'}
20532,3039,2882,32/20532.mp3,156.4,{'fun'}
20533,3039,2882,33/20533.mp3,241.2,{'fun'}
20534,3039,2882,34/20534.mp3,190.6,{'fun'}
20535,3039,2882,35/20535.mp3,195.0,{'fun'}
20536,3039,2882,36/20536.mp3,197.0,{'fun'}
20537,3039,2882,37/20537.mp3,100.7,{'fun'}
20538,3039,2882,38/20538.mp3,172.4,{'fun'}
20740,2656,2911,40/20740.mp3,358.5,"{'horror', 'drama'}"
20742,2656,2911,42/20742.mp3,231.8,"{'nature', 'adventure'}"
20743,2656,2911,43/20743.mp3,254.8,"{'emotional', 'horror'}"
20744,2656,2911,44/20744.mp3,210.2,{'horror'}
21293,2521,2976,93/21293.mp3,231.2,{'heavy'}
21294,2521,2976,94/21294.mp3,236.0,{'heavy'}
21295,2521,2976,95/21295.mp3,197.0,{'heavy'}
21296,2521,2976,96/21296.mp3,162.1,{'heavy'}
21297,2521,2976,97/21297.mp3,303.6,{'heavy'}
21298,2521,2976,98/21298.mp3,145.0,{'heavy'}
21492,3177,3005,92/21492.mp3,80.0,"{'happy', 'relaxing', 'positive', 'funny'}"
21494,3177,3005,94/21494.mp3,134.5,"{'happy', 'relaxing', 'positive', 'funny'}"
21502,3177,3005,02/21502.mp3,105.9,"{'positive', 'fun'}"
21506,3177,3005,06/21506.mp3,210.1,{'relaxing'}
21509,3177,3005,09/21509.mp3,95.3,"{'relaxing', 'positive'}"
21851,2521,3050,51/21851.mp3,214.2,{'heavy'}
21852,2521,3050,52/21852.mp3,205.7,{'heavy'}
21853,2521,3050,53/21853.mp3,303.6,{'heavy'}
21854,2521,3050,54/21854.mp3,213.4,{'heavy'}
21856,2521,3050,56/21856.mp3,249.7,{'heavy'}
21857,2521,3050,57/21857.mp3,191.5,{'heavy'}
21858,2521,3050,58/21858.mp3,237.8,{'heavy'}
21859,2521,3050,59/21859.mp3,201.7,{'heavy'}
21860,2521,3050,60/21860.mp3,207.4,{'heavy'}
21861,2521,3050,61/21861.mp3,199.5,{'heavy'}
21862,2521,3050,62/21862.mp3,312.0,{'heavy'}
21983,3241,3065,83/21983.mp3,273.1,{'melancholic'}
22101,587,3080,01/22101.mp3,187.1,{'dark'}
22546,1968,3125,46/22546.mp3,163.0,{'sad'}
22547,1968,3125,47/22547.mp3,255.1,{'ballad'}
22551,1968,3125,51/22551.mp3,126.8,{'ballad'}
23198,3434,3209,98/23198.mp3,145.1,{'melodic'}
23861,3498,3297,61/23861.mp3,205.2,{'melodic'}
23862,3498,3297,62/23862.mp3,286.7,{'melodic'}
23863,3498,3297,63/23863.mp3,199.7,{'melodic'}
23864,3498,3297,64/23864.mp3,187.2,{'melodic'}
23865,3498,3297,65/23865.mp3,222.4,{'melodic'}
23866,3498,3297,66/23866.mp3,155.2,{'melodic'}
23867,3498,3297,67/23867.mp3,191.0,{'melodic'}
23868,3498,3297,68/23868.mp3,352.2,{'melodic'}
23869,3498,3297,69/23869.mp3,265.1,{'melodic'}
24017,3581,3316,17/24017.mp3,268.4,{'happy'}
24019,3581,3316,19/24019.mp3,238.0,{'happy'}
24022,3581,3316,22/24022.mp3,289.1,{'summer'}
24023,3581,3316,23/24023.mp3,106.1,"{'dark', 'space'}"
24024,3581,3316,24/24024.mp3,242.8,"{'dark', 'space'}"
24026,3581,3316,26/24026.mp3,452.8,{'dream'}
24238,1064,3342,38/24238.mp3,49.4,{'adventure'}
24242,1064,3342,42/24242.mp3,104.1,{'adventure'}
24319,2534,3352,19/24319.mp3,86.4,{'dark'}
24835,2534,3426,35/24835.mp3,73.5,{'calm'}
24836,2534,3426,36/24836.mp3,99.2,{'dark'}
24837,2534,3426,37/24837.mp3,130.0,{'calm'}
24839,2534,3426,39/24839.mp3,36.0,{'dark'}
24842,2534,3426,42/24842.mp3,47.5,{'calm'}
25217,3786,3476,17/25217.mp3,124.9,{'emotional'}
25218,3786,3476,18/25218.mp3,189.5,"{'emotional', 'film'}"
25220,3786,3476,20/25220.mp3,75.1,{'happy'}
25221,3786,3476,21/25221.mp3,94.3,"{'positive', 'film'}"
25222,3786,3476,22/25222.mp3,54.9,{'melancholic'}
25223,3786,3476,23/25223.mp3,114.6,{'romantic'}
25224,3786,3476,24/25224.mp3,180.5,{'film'}
25225,3786,3476,25/25225.mp3,86.2,"{'melancholic', 'sad'}"
25226,3786,3476,26/25226.mp3,140.3,"{'emotional', 'drama'}"
25227,3786,3476,27/25227.mp3,105.0,{'inspiring'}
25237,3786,3479,37/25237.mp3,129.5,{'happy'}
25238,3786,3479,38/25238.mp3,189.5,{'hopeful'}
25240,3786,3479,40/25240.mp3,160.5,"{'melancholic', 'sad'}"
25241,3786,3479,41/25241.mp3,114.1,{'emotional'}
25242,3786,3479,42/25242.mp3,184.5,"{'emotional', 'drama', 'documentary'}"
25243,3786,3479,43/25243.mp3,95.9,"{'emotional', 'drama'}"
25244,2740,3480,44/25244.mp3,156.7,{'children'}
25245,2740,3480,45/25245.mp3,148.9,{'film'}
25247,2740,3480,47/25247.mp3,177.7,"{'inspiring', 'mellow'}"
25250,2740,3480,50/25250.mp3,214.2,{'film'}
25251,2740,3480,51/25251.mp3,314.7,"{'hopeful', 'uplifting', 'motivational'}"
25252,2740,3480,52/25252.mp3,209.5,"{'melancholic', 'film'}"
25254,2740,3480,54/25254.mp3,212.1,{'inspiring'}
25262,811,3482,62/25262.mp3,74.4,"{'space', 'action', 'documentary'}"
25263,811,3482,63/25263.mp3,150.3,"{'space', 'action', 'documentary'}"
25264,811,3482,64/25264.mp3,146.4,"{'space', 'action', 'documentary'}"
25266,811,3482,66/25266.mp3,70.8,"{'space', 'action', 'documentary'}"
25267,1885,3483,67/25267.mp3,317.8,{'melodic'}
25268,1885,3483,68/25268.mp3,330.0,{'melodic'}
25269,1885,3483,69/25269.mp3,312.4,{'melodic'}
25270,1885,3483,70/25270.mp3,328.3,"{'slow', 'melodic'}"
25271,1885,3483,71/25271.mp3,270.4,"{'melancholic', 'melodic'}"
25272,1885,3483,72/25272.mp3,270.8,{'melodic'}
25273,1885,3483,73/25273.mp3,251.5,"{'funny', 'melodic'}"
25274,1885,3483,74/25274.mp3,297.1,{'melodic'}
25379,2740,3495,79/25379.mp3,134.8,{'emotional'}
25380,2740,3495,80/25380.mp3,133.9,"{'melancholic', 'sad'}"
25381,2740,3495,81/25381.mp3,151.0,"{'inspiring', 'uplifting'}"
25384,2740,3495,84/25384.mp3,75.4,{'epic'}
25385,2740,3495,85/25385.mp3,120.5,"{'epic', 'romantic'}"
25389,2740,3495,89/25389.mp3,141.2,{'inspiring'}
25877,3769,3549,77/25877.mp3,239.8,"{'slow', 'romantic'}"
26321,3933,3603,21/26321.mp3,405.3,"{'happy', 'party'}"
26403,3944,3615,03/26403.mp3,176.5,{'inspiring'}
26404,3944,3615,04/26404.mp3,171.4,"{'emotional', 'romantic', 'documentary'}"
26405,3944,3615,05/26405.mp3,241.0,"{'melancholic', 'sad'}"
26427,2740,3620,27/26427.mp3,188.9,"{'melancholic', 'sad'}"
26428,2740,3620,28/26428.mp3,89.1,"{'epic', 'romantic'}"
26429,2740,3620,29/26429.mp3,163.8,{'adventure'}
26430,2740,3620,30/26430.mp3,100.4,{'epic'}
26431,2740,3620,31/26431.mp3,108.8,"{'adventure', 'inspiring', 'epic'}"
26432,2740,3620,32/26432.mp3,132.5,"{'adventure', 'drama'}"
26433,2740,3620,33/26433.mp3,121.0,"{'melancholic', 'sad'}"
26434,2740,3620,34/26434.mp3,204.5,{'epic'}
26435,2740,3620,35/26435.mp3,207.3,{'inspiring'}
26436,2740,3620,36/26436.mp3,129.6,{'inspiring'}
26439,2740,3620,39/26439.mp3,114.7,"{'melancholic', 'sad'}"
26827,2656,3675,27/26827.mp3,274.3,"{'emotional', 'soft'}"
28191,4116,3744,91/28191.mp3,119.7,"{'calm', 'motivational', 'happy'}"
28193,4116,3744,93/28193.mp3,293.7,{'film'}
29862,2020,3777,62/29862.mp3,202.6,"{'deep', 'mellow'}"
29863,2020,3777,63/29863.mp3,167.8,"{'deep', 'mellow'}"
29864,2020,3777,64/29864.mp3,170.1,"{'deep', 'mellow'}"
29865,2020,3777,65/29865.mp3,189.9,"{'deep', 'mellow'}"
29866,2020,3777,66/29866.mp3,257.4,"{'deep', 'mellow'}"
29867,2020,3777,67/29867.mp3,422.0,"{'deep', 'mellow'}"
29868,2020,3777,68/29868.mp3,328.1,"{'deep', 'mellow'}"
29869,2020,3777,69/29869.mp3,227.1,"{'deep', 'mellow'}"
29870,2020,3777,70/29870.mp3,303.1,"{'deep', 'mellow'}"
29871,2020,3777,71/29871.mp3,162.1,"{'deep', 'mellow'}"
29872,2020,3777,72/29872.mp3,191.2,"{'deep', 'mellow'}"
29873,2020,3777,73/29873.mp3,184.3,"{'deep', 'mellow'}"
29959,4118,3783,59/29959.mp3,313.0,{'dark'}
29960,4118,3783,60/29960.mp3,306.4,{'dark'}
29961,4118,3783,61/29961.mp3,289.4,{'dark'}
29962,4118,3783,62/29962.mp3,292.8,{'dark'}
29963,4118,3783,63/29963.mp3,230.2,{'dark'}
29964,4118,3783,64/29964.mp3,303.7,{'dark'}
29965,4118,3783,65/29965.mp3,310.0,{'dark'}
29966,4118,3783,66/29966.mp3,348.6,{'dark'}
29967,4118,3783,67/29967.mp3,308.1,{'dark'}
29968,4118,3783,68/29968.mp3,290.0,{'dark'}
29969,4118,3783,69/29969.mp3,238.0,{'dark'}
29970,4118,3783,70/29970.mp3,332.9,{'dark'}
29971,4118,3783,71/29971.mp3,731.3,{'dark'}
30868,793,3878,68/30868.mp3,103.0,{'retro'}
31207,4347,3910,07/31207.mp3,343.9,{'dream'}
31208,4347,3910,08/31208.mp3,468.6,{'dream'}
31209,4347,3910,09/31209.mp3,264.0,{'dream'}
31210,4347,3910,10/31210.mp3,154.4,{'dream'}
31517,1467,3940,17/31517.mp3,184.9,"{'happy', 'uplifting'}"
32317,4505,4021,17/32317.mp3,257.5,{'soft'}
32346,4505,4021,46/32346.mp3,274.2,{'groovy'}
32538,4180,4044,38/32538.mp3,244.4,{'space'}
33177,787,4103,77/33177.mp3,270.9,{'melodic'}
33178,787,4103,78/33178.mp3,277.9,{'melodic'}
33179,787,4103,79/33179.mp3,201.3,{'melodic'}
33180,787,4103,80/33180.mp3,238.8,{'melodic'}
33181,787,4103,81/33181.mp3,317.6,{'melodic'}
33182,787,4103,82/33182.mp3,246.9,{'melodic'}
33183,787,4103,83/33183.mp3,259.8,{'melodic'}
33184,787,4103,84/33184.mp3,239.0,{'melodic'}
33322,4658,4117,22/33322.mp3,257.6,{'emotional'}
33323,4658,4117,23/33323.mp3,312.6,{'emotional'}
33324,4658,4117,24/33324.mp3,315.8,{'emotional'}
33325,4658,4117,25/33325.mp3,289.5,{'emotional'}
33326,4658,4117,26/33326.mp3,315.6,{'emotional'}
33327,4658,4117,27/33327.mp3,192.1,{'emotional'}
33391,4347,4124,91/33391.mp3,207.5,{'dream'}
33449,4658,4129,49/33449.mp3,167.1,"{'relaxing', 'emotional'}"
33450,4658,4129,50/33450.mp3,178.9,"{'relaxing', 'emotional'}"
33451,4658,4129,51/33451.mp3,224.6,"{'relaxing', 'emotional'}"
33452,4658,4129,52/33452.mp3,171.1,"{'relaxing', 'emotional'}"
33453,4658,4129,53/33453.mp3,196.4,"{'relaxing', 'emotional'}"
33820,4488,4157,20/33820.mp3,131.8,{'children'}
33821,4488,4157,21/33821.mp3,225.8,{'children'}
33822,4488,4157,22/33822.mp3,186.6,{'children'}
33823,4488,4157,23/33823.mp3,294.3,{'children'}
33824,4488,4157,24/33824.mp3,276.5,{'children'}
33825,4488,4157,25/33825.mp3,198.2,{'children'}
33826,4488,4157,26/33826.mp3,208.1,{'children'}
33827,4488,4157,27/33827.mp3,154.2,{'children'}
33828,4488,4157,28/33828.mp3,224.7,{'children'}
33829,4488,4157,29/33829.mp3,203.5,{'children'}
33830,4488,4157,30/33830.mp3,272.0,{'children'}
33831,4488,4157,31/33831.mp3,226.5,{'children'}
33832,4488,4157,32/33832.mp3,204.1,{'children'}
33833,4488,4157,33/33833.mp3,226.1,{'children'}
33834,4488,4157,34/33834.mp3,245.4,{'children'}
33835,4488,4157,35/33835.mp3,303.4,{'children'}
33836,4488,4157,36/33836.mp3,337.4,{'children'}
33837,4488,4157,37/33837.mp3,305.5,{'children'}
34008,4729,4177,08/34008.mp3,190.1,"{'relaxing', 'meditative'}"
34009,4729,4177,09/34009.mp3,172.3,"{'relaxing', 'meditative'}"
34010,4729,4177,10/34010.mp3,169.2,"{'relaxing', 'meditative'}"
34015,4729,4177,15/34015.mp3,195.4,"{'relaxing', 'meditative'}"
34517,2449,4230,17/34517.mp3,213.3,{'energetic'}
34518,2449,4230,18/34518.mp3,304.7,{'energetic'}
34519,2449,4230,19/34519.mp3,276.1,{'energetic'}
34520,2449,4230,20/34520.mp3,222.2,{'energetic'}
34696,4748,4247,96/34696.mp3,209.2,{'film'}
35166,2208,4282,66/35166.mp3,317.7,{'ballad'}
35167,2208,4282,67/35167.mp3,344.9,{'ballad'}
35168,2208,4282,68/35168.mp3,152.7,{'ballad'}
35171,2208,4282,71/35171.mp3,195.4,{'ballad'}
35173,2208,4282,73/35173.mp3,208.8,{'ballad'}
35174,2208,4282,74/35174.mp3,247.2,{'ballad'}
35321,4921,4297,21/35321.mp3,264.4,{'dark'}
35744,939,4372,44/35744.mp3,314.1,{'positive'}
35745,939,4372,45/35745.mp3,126.1,{'relaxing'}
35747,939,4372,47/35747.mp3,393.8,"{'slow', 'ballad'}"
35749,939,4372,49/35749.mp3,282.8,{'positive'}
35750,939,4372,50/35750.mp3,202.1,{'relaxing'}
36655,5117,4484,55/36655.mp3,228.3,"{'emotional', 'epic', 'dramatic', 'uplifting'}"
36656,5117,4484,56/36656.mp3,215.7,"{'powerful', 'emotional', 'action', 'epic', 'dramatic'}"
36657,5117,4484,57/36657.mp3,229.7,"{'melancholic', 'emotional', 'action', 'epic', 'dramatic'}"
36698,5119,4489,98/36698.mp3,247.5,{'calm'}
36708,5126,4490,08/36708.mp3,338.1,{'dark'}
36709,5126,4490,09/36709.mp3,354.6,{'dark'}
36710,5126,4490,10/36710.mp3,471.1,{'dark'}
36711,5126,4490,11/36711.mp3,384.1,{'dark'}
